SchemaName,ProcName,CreateDate,ModifyDate,ParamCount,ReferencedInCode,SqlFile
euroamer_admin_2008,Empleado_Procesar,2015-02-05 14:39:03,2015-02-06 13:14:45,8,NO,sql/euroamer_admin_2008.Empleado_Procesar.sql
euroamer_admin_2008,FacturacionCaso_Obtener,2015-05-13 19:17:59,2015-05-13 19:17:59,3,NO,sql/euroamer_admin_2008.FacturacionCaso_Obtener.sql
euroamer_admin_2008,GenerarCodigoLiquidacion_Procesar,2025-07-07 05:31:02,2025-07-07 06:52:17,0,SI,sql/euroamer_admin_2008.GenerarCodigoLiquidacion_Procesar.sql
euroamer_admin_2008,Grafico_Obtener,2015-04-14 21:07:36,2024-11-18 06:08:24,4,SI,sql/euroamer_admin_2008.Grafico_Obtener.sql
euroamer_admin_2008,Grafico_ObtenerNuevo,2025-03-21 07:29:25,2026-01-30 08:36:00,8,SI,sql/euroamer_admin_2008.Grafico_ObtenerNuevo.sql
euroamer_admin_2008,GraficoReporte_Obtener,2017-03-25 18:41:08,2024-11-18 06:10:01,4,SI,sql/euroamer_admin_2008.GraficoReporte_Obtener.sql
euroamer_admin_2008,Incentivo_PagoObtener,2025-04-04 06:58:33,2025-07-14 06:49:01,3,SI,sql/euroamer_admin_2008.Incentivo_PagoObtener.sql
euroamer_admin_2008,Incentivo_PagoProcesar,2025-04-04 06:58:18,2025-04-17 05:03:48,4,SI,sql/euroamer_admin_2008.Incentivo_PagoProcesar.sql
euroamer_admin_2008,Liquidacion_Obtener,2017-12-20 07:29:28,2025-04-07 06:27:29,13,NO,sql/euroamer_admin_2008.Liquidacion_Obtener.sql
euroamer_admin_2008,Liquidacion_Obtener_2026,2026-08-27 02:41:00,2026-08-27 02:41:00,17,SI,sql/euroamer_admin_2008.Liquidacion_Obtener_2026.sql
euroamer_admin_2008,Liquidacion_Obtener2,2018-03-07 10:14:51,2018-03-07 10:14:51,13,NO,sql/euroamer_admin_2008.Liquidacion_Obtener2.sql
euroamer_admin_2008,Liquidacion_Obtener3,2019-07-22 07:51:53,2025-10-22 05:30:44,16,NO,sql/euroamer_admin_2008.Liquidacion_Obtener3.sql
euroamer_admin_2008,Liquidacion_Procesar,2025-03-11 06:26:40,2025-07-07 06:57:34,9,SI,sql/euroamer_admin_2008.Liquidacion_Procesar.sql
euroamer_admin_2008,LiquidacionCuadre_Obtener,2025-04-17 09:44:51,2025-10-27 06:06:32,5,SI,sql/euroamer_admin_2008.LiquidacionCuadre_Obtener.sql
euroamer_admin_2008,Menu_Obtener,2013-12-24 08:50:57,2025-04-17 05:04:09,1,SI,sql/euroamer_admin_2008.Menu_Obtener.sql
euroamer_admin_2008,Menu_ObtenerDashboard,2025-03-21 08:38:04,2025-10-09 03:57:24,2,SI,sql/euroamer_admin_2008.Menu_ObtenerDashboard.sql
euroamer_admin_2008,Menu_ObtenerPermisos,2013-12-24 08:50:57,2025-01-08 06:03:08,1,SI,sql/euroamer_admin_2008.Menu_ObtenerPermisos.sql
euroamer_admin_2008,Menu_ObtenerPermisosBotones,2015-10-18 17:34:40,2015-10-18 17:34:40,2,SI,sql/euroamer_admin_2008.Menu_ObtenerPermisosBotones.sql
euroamer_admin_2008,Opcion_Obtener,2026-05-14 04:48:53,2026-08-19 03:16:49,1,NO,sql/euroamer_admin_2008.Opcion_Obtener.sql
euroamer_admin_2008,Pais_Eliminar,2014-06-13 22:47:33,2025-01-02 06:23:41,1,SI,sql/euroamer_admin_2008.Pais_Eliminar.sql
euroamer_admin_2008,Pais_Obtener,2014-06-13 22:47:33,2025-04-29 08:41:00,2,SI,sql/euroamer_admin_2008.Pais_Obtener.sql
euroamer_admin_2008,Pais_Procesar,2016-12-09 20:42:56,2025-01-19 05:06:51,16,SI,sql/euroamer_admin_2008.Pais_Procesar.sql
euroamer_admin_2008,PaisImagenPromocion_Eliminar,2016-12-09 20:42:05,2016-12-09 20:42:05,1,SI,sql/euroamer_admin_2008.PaisImagenPromocion_Eliminar.sql
euroamer_admin_2008,PaisImagenPromocion_Obtener,2016-12-09 20:42:05,2016-12-09 20:42:05,3,SI,sql/euroamer_admin_2008.PaisImagenPromocion_Obtener.sql
euroamer_admin_2008,PaisImagenPromocion_Procesar,2016-12-09 20:42:05,2016-12-09 20:42:05,5,SI,sql/euroamer_admin_2008.PaisImagenPromocion_Procesar.sql
euroamer_admin_2008,Pasajero_Listado,2025-06-24 03:35:50,2025-06-24 03:35:50,4,SI,sql/euroamer_admin_2008.Pasajero_Listado.sql
euroamer_admin_2008,Pasajero_Obtener,2021-12-12 06:20:57,2025-08-14 02:59:29,4,SI,sql/euroamer_admin_2008.Pasajero_Obtener.sql
euroamer_admin_2008,Pasajero_Procesar,2021-12-13 11:52:36,2022-01-27 20:27:23,25,NO,sql/euroamer_admin_2008.Pasajero_Procesar.sql
euroamer_admin_2008,Perfil_Eliminar,2013-12-24 08:50:58,2025-01-02 06:23:41,1,SI,sql/euroamer_admin_2008.Perfil_Eliminar.sql
euroamer_admin_2008,Perfil_Obtener,2013-12-24 08:50:58,2025-02-05 01:59:58,2,SI,sql/euroamer_admin_2008.Perfil_Obtener.sql
euroamer_admin_2008,Perfil_Procesar,2013-12-24 08:50:58,2025-01-17 22:42:30,5,SI,sql/euroamer_admin_2008.Perfil_Procesar.sql
euroamer_admin_2008,PerfilMenu_Eliminar,2013-12-24 08:50:58,2026-08-28 02:41:47,1,SI,sql/euroamer_admin_2008.PerfilMenu_Eliminar.sql
euroamer_admin_2008,PerfilMenu_Procesar,2013-12-24 08:50:58,2025-01-17 09:30:49,2,SI,sql/euroamer_admin_2008.PerfilMenu_Procesar.sql
euroamer_admin_2008,PrecioImpresion_Obtener,2017-11-18 14:43:08,2017-11-18 14:43:08,1,SI,sql/euroamer_admin_2008.PrecioImpresion_Obtener.sql
euroamer_admin_2008,proc_ScriptIndexColumn,2020-04-19 13:16:11,2020-04-19 13:16:11,2,NO,sql/euroamer_admin_2008.proc_ScriptIndexColumn.sql
euroamer_admin_2008,Producto_Copiar,2017-02-03 14:44:32,2025-12-24 06:46:28,3,SI,sql/euroamer_admin_2008.Producto_Copiar.sql
euroamer_admin_2008,Producto_Eliminar,2013-12-24 08:50:58,2025-01-02 06:23:42,1,SI,sql/euroamer_admin_2008.Producto_Eliminar.sql
euroamer_admin_2008,Producto_Obtener,2017-03-25 18:41:08,2020-04-22 17:32:38,6,NO,sql/euroamer_admin_2008.Producto_Obtener.sql
euroamer_admin_2008,Producto_Obtener_2026,2026-08-20 08:14:25,2026-08-20 08:14:25,6,SI,sql/euroamer_admin_2008.Producto_Obtener_2026.sql
euroamer_admin_2008,Producto_Procesar,2013-12-24 08:50:58,2025-12-24 06:49:06,21,SI,sql/euroamer_admin_2008.Producto_Procesar.sql
euroamer_admin_2008,Producto_ValidaEquivalenvia,2016-02-15 21:13:38,2016-12-29 15:50:05,1,SI,sql/euroamer_admin_2008.Producto_ValidaEquivalenvia.sql
euroamer_admin_2008,Productobeneficio_Eliminar,2014-08-23 10:52:35,2025-01-02 06:23:42,1,SI,sql/euroamer_admin_2008.Productobeneficio_Eliminar.sql
euroamer_admin_2008,ProductoBeneficio_Obtener,2014-08-23 10:52:35,2025-01-25 07:34:10,3,SI,sql/euroamer_admin_2008.ProductoBeneficio_Obtener.sql
euroamer_admin_2008,ProductoBeneficio_Obtener_html,2018-07-26 09:18:35,2018-07-26 09:18:35,4,NO,sql/euroamer_admin_2008.ProductoBeneficio_Obtener_html.sql
euroamer_admin_2008,ProductoBeneficio_Obtener_html2,2021-12-23 10:00:39,2021-12-23 10:00:39,4,NO,sql/euroamer_admin_2008.ProductoBeneficio_Obtener_html2.sql
euroamer_admin_2008,ProductoBeneficio_Obtener_html3,2021-11-08 12:59:34,2021-11-08 12:59:34,3,NO,sql/euroamer_admin_2008.ProductoBeneficio_Obtener_html3.sql
euroamer_admin_2008,ProductoBeneficio_Obtener_htmlCoti,2025-10-17 05:14:41,2025-10-17 05:14:41,4,NO,sql/euroamer_admin_2008.ProductoBeneficio_Obtener_htmlCoti.sql
euroamer_admin_2008,Productobeneficio_Procesar,2014-08-23 10:52:35,2025-01-02 08:57:15,7,SI,sql/euroamer_admin_2008.Productobeneficio_Procesar.sql
euroamer_admin_2008,ProductoBeneficioArr_Obtener,2025-10-23 04:08:27,2025-10-24 02:26:17,2,SI,sql/euroamer_admin_2008.ProductoBeneficioArr_Obtener.sql
euroamer_admin_2008,ProductoTarifa_Eliminar,2013-12-24 08:50:58,2025-01-02 06:23:43,1,SI,sql/euroamer_admin_2008.ProductoTarifa_Eliminar.sql
euroamer_admin_2008,ProductoTarifa_Obtener,2013-12-24 08:50:58,2025-01-29 09:37:03,2,SI,sql/euroamer_admin_2008.ProductoTarifa_Obtener.sql
euroamer_admin_2008,ProductoTarifa_ObtenerxNumeroDias,2013-12-24 08:50:58,2013-12-24 08:50:58,2,SI,sql/euroamer_admin_2008.ProductoTarifa_ObtenerxNumeroDias.sql
euroamer_admin_2008,ProductoTarifa_Procesar,2013-12-24 08:50:58,2025-04-02 06:12:43,8,SI,sql/euroamer_admin_2008.ProductoTarifa_Procesar.sql
euroamer_admin_2008,ProductoTarifaIncentivo_Procesar,2025-04-02 06:03:29,2025-04-02 06:46:15,8,SI,sql/euroamer_admin_2008.ProductoTarifaIncentivo_Procesar.sql
euroamer_admin_2008,Promocion_Obtener,2017-03-25 18:41:08,2018-05-18 05:29:00,4,SI,sql/euroamer_admin_2008.Promocion_Obtener.sql
euroamer_admin_2008,PromocionPais_Eliminar,2017-03-25 18:41:08,2025-04-14 02:42:51,4,SI,sql/euroamer_admin_2008.PromocionPais_Eliminar.sql
euroamer_admin_2008,PromocionPais_Obtener,2017-03-25 18:41:08,2025-10-07 02:27:33,5,SI,sql/euroamer_admin_2008.PromocionPais_Obtener.sql
euroamer_admin_2008,PromocionPais_Procesar,2017-03-25 18:41:08,2025-10-07 02:19:46,8,SI,sql/euroamer_admin_2008.PromocionPais_Procesar.sql
euroamer_admin_2008,Promotor_Obtener,2017-03-25 18:41:08,2017-03-25 18:41:08,1,SI,sql/euroamer_admin_2008.Promotor_Obtener.sql
euroamer_admin_2008,PromotorPais_Obtener,2018-02-21 09:14:16,2025-08-14 08:01:30,2,SI,sql/euroamer_admin_2008.PromotorPais_Obtener.sql
euroamer_admin_2008,Solicitud_Atender,2013-12-24 08:50:58,2017-02-09 07:43:57,3,SI,sql/euroamer_admin_2008.Solicitud_Atender.sql
euroamer_admin_2008,Solicitud_Obtener,2017-03-25 18:41:08,2026-04-22 06:32:20,10,SI,sql/euroamer_admin_2008.Solicitud_Obtener.sql
euroamer_admin_2008,Solicitud_Procesar,2013-12-24 08:50:58,2013-12-24 08:50:58,28,NO,sql/euroamer_admin_2008.Solicitud_Procesar.sql
euroamer_admin_2008,Solicitud_Rechazar,2013-12-24 08:50:58,2013-12-24 08:50:58,2,SI,sql/euroamer_admin_2008.Solicitud_Rechazar.sql
euroamer_admin_2008,Solicitud_RegistrarAnulacion,2017-03-25 18:41:08,2025-02-20 13:06:01,5,SI,sql/euroamer_admin_2008.Solicitud_RegistrarAnulacion.sql
euroamer_admin_2008,Solicitud_RegistrarAnulacion_WS,2016-12-09 20:42:05,2016-12-09 20:42:05,4,NO,sql/euroamer_admin_2008.Solicitud_RegistrarAnulacion_WS.sql
euroamer_admin_2008,Solicitud_RegistrarCancelacionTarjetasFree,2015-10-18 17:34:39,2025-02-22 03:12:36,4,SI,sql/euroamer_admin_2008.Solicitud_RegistrarCancelacionTarjetasFree.sql
euroamer_admin_2008,Solicitud_RegistrarCancelacionTarjetasFree_ws,2016-12-09 20:42:05,2016-12-09 20:42:05,4,NO,sql/euroamer_admin_2008.Solicitud_RegistrarCancelacionTarjetasFree_ws.sql
euroamer_admin_2008,Solicitud_RegistrarModificacionCliente,2014-01-28 20:00:59,2025-01-02 08:57:21,15,SI,sql/euroamer_admin_2008.Solicitud_RegistrarModificacionCliente.sql
euroamer_admin_2008,Solicitud_RegistrarModificacionCliente_ws,2016-12-09 20:42:05,2016-12-09 20:42:05,15,NO,sql/euroamer_admin_2008.Solicitud_RegistrarModificacionCliente_ws.sql
euroamer_admin_2008,Solicitud_RegistrarModificacionContacto,2014-06-13 22:53:34,2025-01-02 08:57:22,9,SI,sql/euroamer_admin_2008.Solicitud_RegistrarModificacionContacto.sql
euroamer_admin_2008,Solicitud_RegistrarModificacionContacto_ws,2016-12-09 20:42:05,2016-12-09 20:42:05,9,NO,sql/euroamer_admin_2008.Solicitud_RegistrarModificacionContacto_ws.sql
euroamer_admin_2008,Solicitud_RegistrarModificacionImporte,2015-07-23 19:43:35,2025-01-02 08:57:22,4,SI,sql/euroamer_admin_2008.Solicitud_RegistrarModificacionImporte.sql
euroamer_admin_2008,Solicitud_RegistrarModificacionImporte_ws,2016-12-09 20:42:05,2016-12-09 20:42:05,4,NO,sql/euroamer_admin_2008.Solicitud_RegistrarModificacionImporte_ws.sql
euroamer_admin_2008,Solicitud_RegistrarModificacionProducto,2025-04-17 01:27:18,2025-04-17 03:21:07,8,SI,sql/euroamer_admin_2008.Solicitud_RegistrarModificacionProducto.sql
euroamer_admin_2008,Solicitud_RegistrarModificacionVigencia,2013-12-24 08:50:58,2025-01-02 08:57:22,5,SI,sql/euroamer_admin_2008.Solicitud_RegistrarModificacionVigencia.sql
euroamer_admin_2008,Solicitud_RegistrarModificacionVigencia_ws,2016-12-09 20:42:05,2016-12-09 20:42:05,5,NO,sql/euroamer_admin_2008.Solicitud_RegistrarModificacionVigencia_ws.sql
euroamer_admin_2008,Solicitud_RegistrarReActivacion,2013-12-24 08:50:58,2025-01-02 08:57:23,3,SI,sql/euroamer_admin_2008.Solicitud_RegistrarReActivacion.sql
euroamer_admin_2008,Solicitud_RegistrarReActivacion_ws,2016-12-09 20:42:05,2016-12-09 20:42:05,3,NO,sql/euroamer_admin_2008.Solicitud_RegistrarReActivacion_ws.sql
euroamer_admin_2008,Solicitud_RegistrarTransferencia,2013-12-24 08:50:58,2025-01-02 08:57:23,5,SI,sql/euroamer_admin_2008.Solicitud_RegistrarTransferencia.sql
euroamer_admin_2008,Solicitud_RegistrarTransferencia_ws,2016-12-09 20:42:05,2016-12-09 20:42:05,5,NO,sql/euroamer_admin_2008.Solicitud_RegistrarTransferencia_ws.sql
euroamer_admin_2008,SolicitudAgencia_Obtener,2014-05-18 21:35:43,2014-05-18 21:35:43,1,NO,sql/euroamer_admin_2008.SolicitudAgencia_Obtener.sql
euroamer_admin_2008,SolicitudMasiva_Atender,2017-03-25 18:41:08,2025-11-04 00:30:38,2,SI,sql/euroamer_admin_2008.SolicitudMasiva_Atender.sql
euroamer_admin_2008,SolicitudMasiva_Rechazar,2017-03-25 18:41:08,2025-02-26 09:11:56,2,SI,sql/euroamer_admin_2008.SolicitudMasiva_Rechazar.sql
euroamer_admin_2008,SolicitudTipo_Eliminar,2013-12-24 08:50:59,2025-01-02 06:23:43,1,SI,sql/euroamer_admin_2008.SolicitudTipo_Eliminar.sql
euroamer_admin_2008,SolicitudTipo_Obtener,2013-12-24 08:50:59,2025-04-29 05:43:25,3,SI,sql/euroamer_admin_2008.SolicitudTipo_Obtener.sql
euroamer_admin_2008,SolicitudTipo_Procesar,2013-12-24 08:50:59,2025-01-02 08:57:16,6,SI,sql/euroamer_admin_2008.SolicitudTipo_Procesar.sql
euroamer_admin_2008,sp_generate_inserts,2019-08-02 15:08:04,2019-08-02 15:08:04,14,NO,sql/euroamer_admin_2008.sp_generate_inserts.sql
euroamer_admin_2008,TarjetaAsistencia_Obtener,2019-10-06 10:31:28,2024-09-11 09:23:20,1,NO,sql/euroamer_admin_2008.TarjetaAsistencia_Obtener.sql
euroamer_admin_2008,TipoCaso_Obtener,2015-05-13 19:17:59,2015-05-13 19:17:59,1,NO,sql/euroamer_admin_2008.TipoCaso_Obtener.sql
euroamer_admin_2008,Ubigeo_Eliminar,2017-03-25 18:41:08,2025-01-02 06:23:44,1,SI,sql/euroamer_admin_2008.Ubigeo_Eliminar.sql
euroamer_admin_2008,Ubigeo_Listar,2017-03-25 18:41:08,2025-04-29 08:32:30,3,SI,sql/euroamer_admin_2008.Ubigeo_Listar.sql
